Restaurant ID,Restaurant Name,Country Code,City,Locality,Longitude,Latitude,Cuisines,Average Cost for two,Has Table booking,Has Online delivery,Is delivering now,Price range,Aggregate rating,Rating text,Votes,Primary Cuisine
18393288,Fresh Meat CO,1,New Delhi,Naraina,77.1368633,28.6281257,"Raw Meats, Fast Food",300,No,No,No,1,0.0,Not rated,0,Raw Meats
8718,Hans Fast Food Center,1,New Delhi,Naraina,77.1383317,28.6317769,"Fast Food, Desserts",150,No,No,No,1,0.0,Not rated,2,Fast Food
18462571,Happy Hours,1,New Delhi,Naraina,77.1357857,28.6223096,"Chinese, Fast Food",200,No,No,No,1,0.0,Not rated,0,Chinese
18460302,Khalsa Eating Point,1,New Delhi,Naraina,77.1470434,28.6271441,North Indian,300,No,No,No,1,0.0,Not rated,0,North Indian
18431183,Krishna Yummy Foods,1,New Delhi,Naraina,77.1469131,28.6311566,North Indian,250,No,No,No,1,0.0,Not rated,1,North Indian
301925,Laxmi Dhaba,1,New Delhi,Naraina,77.136184,28.6204842,North Indian,100,No,No,No,1,0.0,Not rated,1,North Indian
301885,Milan Shudh Vaishno,1,New Delhi,Naraina,77.134618,28.6253211,North Indian,300,No,No,No,1,0.0,Not rated,3,North Indian
18295497,Milko Sweets Corner,1,New Delhi,Naraina,77.1356151,28.622227,"Mithai, Street Food",100,No,No,No,1,0.0,Not rated,2,Mithai
18460299,New Punjabi Chaap Corner,1,New Delhi,Naraina,77.1465469,28.6308841,Chinese,300,No,No,No,1,0.0,Not rated,0,Chinese
1973,Nik's Chawla Chik Inn,1,New Delhi,Naraina,77.1371165,28.6292946,"North Indian, Fast Food",600,No,No,No,2,0.0,Not rated,2,North Indian
18369770,Paras Corner,1,New Delhi,Naraina,77.1468595,28.6314962,Chinese,150,No,No,No,1,0.0,Not rated,0,Chinese
312848,Punjabi Tadka,1,New Delhi,Naraina,77.146539,28.6296677,North Indian,250,No,No,No,1,0.0,Not rated,0,North Indian
18474850,Sardar A Pure Meat Shop,1,New Delhi,Naraina,0.0,0.0,"Raw Meats, Fast Food, North Indian",150,No,No,No,1,0.0,Not rated,0,Raw Meats
18429186,Shahi Hyderbadi Biryani,1,New Delhi,Naraina,77.1363776,28.6213659,Mughlai,250,No,No,No,1,0.0,Not rated,0,Mughlai
18312656,Shashi's China Wok,1,New Delhi,Naraina,0.0,0.0,Chinese,250,No,No,No,1,0.0,Not rated,2,Chinese
18416741,Urban Palate,1,New Delhi,Naraina,77.1350843,28.6267926,Fast Food,300,No,No,No,1,0.0,Not rated,0,Fast Food
18425182,Wrapss,1,New Delhi,Naraina,0.0,0.0,"Chinese, Fast Food",350,No,No,No,1,0.0,Not rated,1,Chinese
18464625,China Kitchen,1,New Delhi,Narela,77.12731652,28.84061467,"Chinese, North Eastern",350,No,No,No,1,0.0,Not rated,0,Chinese
18435330,Chowringhee,1,New Delhi,Narela,77.0356003,28.8002781,Fast Food,250,No,No,No,1,0.0,Not rated,0,Fast Food
18435326,D-Food,1,New Delhi,Narela,77.04952508,28.80619877,"Chinese, Fast Food, Bakery",500,No,No,No,2,0.0,Not rated,0,Chinese
18464648,Kith N Kin Cafeteria,1,New Delhi,Narela,77.09081333,28.84056856,"Chinese, North Indian",300,No,No,No,1,0.0,Not rated,0,Chinese
18464629,Lazeez Rasoi,1,New Delhi,Narela,77.08952788,28.85517216,"Chinese, North Indian",300,No,No,No,1,0.0,Not rated,0,Chinese
18435322,Red Rose Restaurant,1,New Delhi,Narela,77.0880292,28.85192847,Fast Food,450,No,No,No,1,0.0,Not rated,0,Fast Food
18014151,Shri Bikaner Sweets & Restaurant,1,New Delhi,Narela,77.03510278,28.79751667,"North Indian, Chinese, South Indian",500,No,No,No,2,0.0,Not rated,0,North Indian
18375378,Welcome Family Restaurant,1,New Delhi,Narela,77.0895081,28.85510345,"North Indian, South Indian",400,No,No,No,1,0.0,Not rated,0,North Indian
18412898,Al Mughal,1,New Delhi,Nehru Place,77.2521897,28.5487046,Mughlai,250,No,No,No,1,0.0,Not rated,2,Mughlai
5528,Anupama Restaurant,1,New Delhi,Nehru Place,77.2515162,28.5478786,North Indian,150,No,No,No,1,0.0,Not rated,1,North Indian
17953929,Cafe Einstein,1,New Delhi,Nehru Place,77.2512468,28.5473151,"North Indian, Fast Food",550,No,No,No,2,0.0,Not rated,1,North Indian
18355121,Delicious Eating Corner,1,New Delhi,Nehru Place,77.2511121,28.5471678,North Indian,400,No,No,No,1,0.0,Not rated,0,North Indian
9210,Gupta Rasoi,1,New Delhi,Nehru Place,77.2500794,28.5494455,North Indian,200,No,No,No,1,0.0,Not rated,1,North Indian
2703,Paras Chicken Point,1,New Delhi,Nehru Place,77.2512019,28.547266,North Indian,400,No,No,No,1,0.0,Not rated,1,North Indian
18478963,Ralhan Eating Corner,1,New Delhi,Nehru Place,77.2509547,28.5471755,North Indian,200,No,No,No,1,0.0,Not rated,0,North Indian
18133511,Annapurna Food Point,1,New Delhi,New Friends Colony,0.0,0.0,North Indian,200,No,No,No,1,0.0,Not rated,1,North Indian
18456744,Arabian & Turkish Cafí©,1,New Delhi,New Friends Colony,0.0,0.0,"Turkish, Arabian, Moroccan, Lebanese",400,No,No,No,1,0.0,Not rated,0,Turkish
303559,Brij Palace Restaurant,1,New Delhi,New Friends Colony,77.2912015,28.56308413,North Indian,250,No,No,No,1,0.0,Not rated,2,North Indian
18352261,Bruncheez,1,New Delhi,New Friends Colony,0.0,0.0,Fast Food,150,No,No,No,1,0.0,Not rated,2,Fast Food
310692,Buena Tierra,1,New Delhi,New Friends Colony,0.0,0.0,Bakery,300,No,No,No,1,0.0,Not rated,2,Bakery
18313141,Cafe Coffee Day,1,New Delhi,New Friends Colony,0.0,0.0,Cafe,450,No,No,No,1,0.0,Not rated,2,Cafe
312446,Chokoreto - The Cake Design Studio,1,New Delhi,New Friends Colony,0.0,0.0,"Bakery, Desserts",300,No,No,No,1,0.0,Not rated,1,Bakery
18245296,Crazylicious Cakes N Desserts,1,New Delhi,New Friends Colony,0.0,0.0,"Bakery, Desserts",300,No,No,No,1,0.0,Not rated,2,Bakery
18254540,Halal Pizza 'n' Joy,1,New Delhi,New Friends Colony,77.28850622,28.56252021,Pizza,450,No,No,No,1,0.0,Not rated,2,Pizza
18354644,Shree Bhojnalaya,1,New Delhi,New Friends Colony,77.27276199,28.56077074,North Indian,100,No,No,No,1,0.0,Not rated,0,North Indian
7684,Shree Laxmi Dhaba,1,New Delhi,New Friends Colony,77.27276031,28.56047774,North Indian,100,No,No,No,1,0.0,Not rated,3,North Indian
18180047,Swaad Restaurant,1,New Delhi,New Friends Colony,0.0,0.0,"North Indian, Mughlai, Chinese",700,No,No,No,2,0.0,Not rated,2,North Indian
18366586,The Bay Leaf,1,New Delhi,New Friends Colony,0.0,0.0,"Chinese, Indian",500,No,No,No,2,0.0,Not rated,1,Chinese
18474567,Chick Fish Point,1,New Delhi,Nizamuddin,77.2419073,28.5923217,North Indian,350,No,No,No,1,0.0,Not rated,2,North Indian
18434504,Monis Kada Hotel,1,New Delhi,Nizamuddin,77.2440626,28.591272,Mughlai,400,No,No,No,1,0.0,Not rated,0,Mughlai
18432628,Aloo Bhaji Restaurant,1,New Delhi,Okhla Phase 1,0.0,0.0,North Indian,500,No,No,No,2,0.0,Not rated,0,North Indian
18357551,Chinese Corner,1,New Delhi,Okhla Phase 1,77.28726067,28.50184423,"Chinese, South Indian",300,No,No,No,1,0.0,Not rated,0,Chinese
18360900,Gupta Bhojnalya,1,New Delhi,Okhla Phase 1,77.2885264,28.5003643,North Indian,300,No,No,No,1,0.0,Not rated,0,North Indian
18358168,Sam's 22,1,New Delhi,Okhla Phase 1,77.28724223,28.50129443,"Fast Food, Beverages",250,No,No,No,1,0.0,Not rated,0,Fast Food
18472680,The Bakery,1,New Delhi,Okhla Phase 1,77.287153,28.5014785,Bakery,300,No,No,No,1,0.0,Not rated,0,Bakery
18409180,Twenty Four Seven,1,New Delhi,Okhla Phase 1,77.2729071,28.5275256,"Fast Food, North Indian",300,No,No,No,1,0.0,Not rated,0,Fast Food
18429188,Vishal Snacks,1,New Delhi,Okhla Phase 1,77.287037,28.501281,"North Indian, Chinese, South Indian",300,No,No,No,1,0.0,Not rated,0,North Indian
18355004,Cafe Point,1,New Delhi,Okhla Phase 2,77.278399,28.5344146,"Fast Food, Beverages",100,No,No,No,1,0.0,Not rated,0,Fast Food
18291238,TLC Kitchen,1,New Delhi,Okhla Phase 2,77.2753817,28.5378847,Healthy Food,600,No,No,No,2,0.0,Not rated,2,Healthy Food
307560,Creambell & Chocoxess,1,New Delhi,"Pacific Mall, Tagore Garden",77.1064559,28.6423578,"Ice Cream, Desserts",200,No,No,No,1,0.0,Not rated,0,Ice Cream
18336478,Hang Out,1,New Delhi,"Pacific Mall, Tagore Garden",77.1065198,28.6421902,"Italian, Continental, Fast Food, North Indian",1000,Yes,No,No,3,0.0,Not rated,3,Italian
309004,Mx Corn,1,New Delhi,"Pacific Mall, Tagore Garden",77.1064741,28.6423346,Fast Food,100,No,No,No,1,0.0,Not rated,1,Fast Food
18492109,The Belgian Fries Company,1,New Delhi,"Pacific Mall, Tagore Garden",0.0,0.0,"European, American, Street Food",400,No,No,No,1,0.0,Not rated,1,European
18354666,Cafe Brownie,1,New Delhi,Paharganj,77.21521385,28.64588182,"Cafe, Italian",600,No,No,No,2,0.0,Not rated,3,Cafe
305025,Cafexpress,1,New Delhi,Paharganj,77.20937222,28.65449722,Beverages,100,No,No,No,1,0.0,Not rated,1,Beverages
311468,Mauja Hi Mauja,1,New Delhi,Paharganj,77.21249444,28.65731111,Street Food,100,No,No,No,1,0.0,Not rated,1,Street Food
18381669,Metro Bar & Family Restaurant,1,New Delhi,Paharganj,77.2093928,28.6387755,"North Indian, Chinese",1000,No,No,No,3,0.0,Not rated,2,North Indian
306743,Aggarwal Bikaner Wala,1,New Delhi,Palam,77.0807273,28.5886994,"Mithai, Street Food",100,No,No,No,1,0.0,Not rated,2,Mithai
306733,Aggarwal Sweet Centre,1,New Delhi,Palam,77.0830226,28.6054188,North Indian,150,No,No,No,1,0.0,Not rated,2,North Indian
302042,Aggarwal Sweet India,1,New Delhi,Palam,77.0688245,28.6041636,Mithai,100,No,No,No,1,0.0,Not rated,2,Mithai
18231755,Aggarwal Sweets Centre,1,New Delhi,Palam,77.0818086,28.5990759,"Mithai, Street Food, North Indian, South Indian",200,No,No,No,1,0.0,Not rated,1,Mithai
18228878,Aggarwal Sweets,1,New Delhi,Palam,77.0976348,28.5955838,North Indian,300,No,No,No,1,0.0,Not rated,0,North Indian
302011,Anupama Snacks and Sweets Corner,1,New Delhi,Palam,77.0842816,28.6106461,Mithai,100,No,No,No,1,0.0,Not rated,1,Mithai
18366001,Baba Ka Dhaba,1,New Delhi,Palam,77.0902799,28.5828978,North Indian,200,No,No,No,1,0.0,Not rated,0,North Indian
18368020,Balaji Eating Point,1,New Delhi,Palam,77.093073,28.5913425,North Indian,200,No,No,No,1,0.0,Not rated,1,North Indian
301786,Bhagat Ji Sweets,1,New Delhi,Palam,77.10086,28.597615,Fast Food,200,No,No,No,1,0.0,Not rated,0,Fast Food
302221,Bikaner Sweet Corner,1,New Delhi,Palam,77.0889332,28.5901329,"Mithai, Street Food",100,No,No,No,1,0.0,Not rated,1,Mithai
302175,Chavi Food Point,1,New Delhi,Palam,77.1007496,28.5974807,North Indian,350,No,No,No,1,0.0,Not rated,2,North Indian
18431171,Cook & Connect,1,New Delhi,Palam,77.0817653,28.6076275,"North Indian, Mughlai, Chinese",600,No,No,No,2,0.0,Not rated,1,North Indian
17989108,Dinesh Ka Mithila Dhaba,1,New Delhi,Palam,77.0688364,28.6029698,North Indian,150,No,No,No,1,0.0,Not rated,0,North Indian
18449798,Domino's Pizza,1,New Delhi,Palam,77.0851879,28.5872923,"Pizza, Fast Food",700,No,No,No,2,0.0,Not rated,1,Pizza
313287,Flavors Of London,1,New Delhi,Palam,77.0907871,28.5912498,"Desserts, Ice Cream, Fast Food",200,No,No,No,1,0.0,Not rated,1,Desserts
312161,Flavours Of London,1,New Delhi,Palam,77.0910041,28.5885001,"Ice Cream, Bakery",200,No,No,No,1,0.0,Not rated,0,Ice Cream
18368003,Foji Bhai Hotel,1,New Delhi,Palam,77.0864659,28.5931848,North Indian,100,No,No,No,1,0.0,Not rated,0,North Indian
312153,Green Chilli,1,New Delhi,Palam,77.0819105,28.6003471,Chinese,200,No,No,No,1,0.0,Not rated,2,Chinese
18449651,Hook N Cook,1,New Delhi,Palam,77.07506843,28.59918909,Chinese,600,No,No,No,2,0.0,Not rated,2,Chinese
18431159,Hyderabadi & Muradabadi Chicken Corner,1,New Delhi,Palam,77.0821745,28.6048103,Mughlai,450,No,No,No,1,0.0,Not rated,1,Mughlai
18350870,It's Pizza Town,1,New Delhi,Palam,77.1079132,28.6057682,"Pizza, Fast Food",500,No,No,No,2,0.0,Not rated,1,Pizza
302002,ITO Ke Mashoor Chole Bhature,1,New Delhi,Palam,77.068718,28.6061412,Street Food,100,No,No,No,1,0.0,Not rated,1,Street Food
312146,Janta Special Lassi Corner,1,New Delhi,Palam,77.0911161,28.583836,Street Food,150,No,No,No,1,0.0,Not rated,3,Street Food
18431173,Kairi The Royal Taste,1,New Delhi,Palam,77.083122,28.6093193,"North Indian, South Indian, Chinese",400,No,No,No,1,0.0,Not rated,0,North Indian
18372324,Kasba,1,New Delhi,Palam,77.0917506,28.5861677,Chinese,250,No,No,No,1,0.0,Not rated,0,Chinese
18445631,Kayasthas Food Junction,1,New Delhi,Palam,77.10199412,28.60761477,"Chinese, Fast Food",200,No,No,No,1,0.0,Not rated,1,Chinese
18431151,KGN Chicken Corner,1,New Delhi,Palam,77.0824439,28.6005361,Mughlai,350,No,No,No,1,0.0,Not rated,1,Mughlai
18378581,Maggi Point,1,New Delhi,Palam,77.101591,28.6006231,"Chinese, North Indian",350,No,No,No,1,0.0,Not rated,0,Chinese
18406823,Momozone,1,New Delhi,Palam,77.076292,28.6069426,Fast Food,150,No,No,No,1,0.0,Not rated,0,Fast Food
301867,Munna Bakery,1,New Delhi,Palam,77.0927191,28.5912032,Bakery,100,No,No,No,1,0.0,Not rated,3,Bakery
306657,N.S. Pizza Point,1,New Delhi,Palam,77.068668,28.6040477,Pizza,200,No,No,No,1,0.0,Not rated,0,Pizza
306747,Nand Bhai Chholey Bhature,1,New Delhi,Palam,77.0902079,28.5845283,Street Food,100,No,No,No,1,0.0,Not rated,1,Street Food
18376478,New Lazeez Tandoor,1,New Delhi,Palam,77.0817069,28.6004059,"North Indian, Chinese",500,No,No,No,2,0.0,Not rated,2,North Indian
301775,Pizza Day,1,New Delhi,Palam,77.0961177,28.5942717,"Pizza, Fast Food",500,No,No,No,2,0.0,Not rated,2,Pizza
313012,Pizza Day,1,New Delhi,Palam,77.0909455,28.5871261,"Pizza, Fast Food",500,No,Yes,No,2,0.0,Not rated,2,Pizza
18466429,Pritam Tiffin Service,1,New Delhi,Palam,77.0875638,28.5867302,North Indian,100,No,No,No,1,0.0,Not rated,0,North Indian
18222029,Rana Sweets and Restaurant,1,New Delhi,Palam,0.0,0.0,"North Indian, Fast Food, Mithai",200,No,No,No,1,0.0,Not rated,1,North Indian
302782,Rastogi Sweets & Caterers,1,New Delhi,Palam,77.0899375,28.5848753,"Mithai, Street Food",100,No,No,No,1,0.0,Not rated,1,Mithai
18440259,Recipe Tadka,1,New Delhi,Palam,77.0849466,28.596432,North Indian,500,No,No,No,2,0.0,Not rated,3,North Indian
18369764,Sahi Pakde Hain,1,New Delhi,Palam,77.0918982,28.5865739,"North Indian, Mughlai, Chinese",550,No,No,No,2,0.0,Not rated,0,North Indian
17989110,Sher e Punjab Rasoi,1,New Delhi,Palam,77.0903881,28.5830299,North Indian,400,No,No,No,1,0.0,Not rated,1,North Indian
18369751,Shyam Rasoi,1,New Delhi,Palam,77.10665,28.6040693,North Indian,200,No,No,No,1,0.0,Not rated,1,North Indian
302046,Subhan Chicken Biryani,1,New Delhi,Palam,77.0687114,28.6030799,Biryani,200,No,No,No,1,0.0,Not rated,1,Biryani
18431105,Surprise - Bakers & Bites,1,New Delhi,Palam,77.0847547,28.5962898,"Bakery, Fast Food",400,No,No,No,1,0.0,Not rated,0,Bakery
18489651,The Night Rider,1,New Delhi,Palam,77.08320702,28.60444754,"North Indian, Chinese",500,No,No,No,2,0.0,Not rated,1,North Indian
306749,Vikram Ji Snacks,1,New Delhi,Palam,77.0909427,28.583969,Fast Food,200,No,No,No,1,0.0,Not rated,3,Fast Food
308128,Yadav Chaat Bhandar,1,New Delhi,Palam,77.0893623,28.5883368,Street Food,100,No,No,No,1,0.0,Not rated,1,Street Food
306653,Yadav Ji Chholey Bhature,1,New Delhi,Palam,77.0686475,28.6062929,Street Food,50,No,No,No,1,0.0,Not rated,1,Street Food
18433897,Berco's,1,New Delhi,"Palate of Delhi, Chanakyapuri",77.1622219,28.5921535,"Chinese, Thai",900,No,No,No,2,0.0,Not rated,2,Chinese
18435820,Chicago Pizza,1,New Delhi,"Palate of Delhi, Chanakyapuri",77.162132,28.5921448,Pizza,600,No,No,No,2,0.0,Not rated,0,Pizza
18435289,Domino's Pizza,1,New Delhi,"Palate of Delhi, Chanakyapuri",77.1622219,28.5921535,"Pizza, Fast Food",700,No,No,No,2,0.0,Not rated,0,Pizza
18438424,Dunkin' Donuts,1,New Delhi,"Palate of Delhi, Chanakyapuri",77.1620421,28.5921362,"Burger, Desserts, Fast Food",600,No,No,No,2,0.0,Not rated,0,Burger
18435290,Keventers,1,New Delhi,"Palate of Delhi, Chanakyapuri",77.162132,28.5921448,Beverages,400,No,No,No,1,0.0,Not rated,2,Beverages
18433864,Khan Chacha,1,New Delhi,"Palate of Delhi, Chanakyapuri",77.1622219,28.5921535,"Mughlai, North Indian",650,No,No,No,2,0.0,Not rated,1,Mughlai
18435829,Wow! Momo,1,New Delhi,"Palate of Delhi, Chanakyapuri",77.162132,28.5921448,"Chinese, Fast Food",350,No,No,No,1,0.0,Not rated,0,Chinese
18432030,Angelena Restaurant,1,New Delhi,Pandav Nagar,77.2847393,28.6213874,"North Indian, Chinese",350,No,No,No,1,0.0,Not rated,0,North Indian
18466825,Chennai Dosa Express,1,New Delhi,Pandav Nagar,77.21252906,28.62789848,South Indian,300,No,No,No,1,0.0,Not rated,1,South Indian
18491638,Chennai Dosa Xpress,1,New Delhi,Pandav Nagar,0.0,0.0,South Indian,300,No,No,No,1,0.0,Not rated,1,South Indian
18499474,Domino's Pizza,1,New Delhi,Pandav Nagar,0.0,0.0,"Pizza, Fast Food",700,No,No,No,2,0.0,Not rated,0,Pizza
18440169,Foodizm,1,New Delhi,Pandav Nagar,77.2858165,28.6192264,"North Indian, Chinese",250,No,No,No,1,0.0,Not rated,0,North Indian
18393448,Healthy Nutrienty,1,New Delhi,Pandav Nagar,77.2847055,28.6213699,"Beverages, Healthy Food",250,No,No,No,1,0.0,Not rated,0,Beverages
18294222,Kalka Ji Rasoi,1,New Delhi,Pandav Nagar,77.28373256,28.62103989,"Street Food, Chinese",200,No,No,No,1,0.0,Not rated,0,Street Food
18232109,Kolkata Biriyani On Call,1,New Delhi,Pandav Nagar,77.2847283,28.6213841,Biryani,500,No,No,No,2,0.0,Not rated,0,Biryani
303468,Mahavir Sweets,1,New Delhi,Pandav Nagar,77.2835092,28.6180762,Mithai,250,No,No,No,1,0.0,Not rated,1,Mithai
18289272,Massi's Kitchen,1,New Delhi,Pandav Nagar,77.2857811,28.6238533,North Indian,200,No,No,No,1,0.0,Not rated,0,North Indian
18440436,New Shama Chicken Restaurant,1,New Delhi,Pandav Nagar,77.2849549,28.6210849,Biryani,350,No,No,No,1,0.0,Not rated,0,Biryani
18372299,Pizza King,1,New Delhi,Pandav Nagar,77.2842381,28.6185463,Pizza,600,No,No,No,2,0.0,Not rated,0,Pizza
18244429,Raj Shri,1,New Delhi,Pandav Nagar,77.2833786,28.6180657,North Indian,200,No,No,No,1,0.0,Not rated,0,North Indian
18449949,Roll Junction,1,New Delhi,Pandav Nagar,0.0,0.0,North Indian,150,No,No,No,1,0.0,Not rated,0,North Indian
311199,Sai Bhojanalay,1,New Delhi,Pandav Nagar,77.2847755,28.6185799,North Indian,300,No,No,No,1,0.0,Not rated,3,North Indian
300801,Shree Balaji Caterers,1,New Delhi,Pandav Nagar,77.2843343,28.618738,"Mughlai, Fast Food",300,No,No,No,1,0.0,Not rated,1,Mughlai
18293989,Smily Cakes,1,New Delhi,Pandav Nagar,77.29241386,28.62235249,Bakery,250,No,No,No,1,0.0,Not rated,0,Bakery
18440163,Zaika Restaurant,1,New Delhi,Pandav Nagar,77.280266,28.6193685,"Mughlai, North Indian",350,No,No,No,1,0.0,Not rated,0,Mughlai
18363081,3x Cafe,1,New Delhi,Pitampura,77.1355204,28.7085129,"Fast Food, Desserts, Beverages",450,No,No,No,1,0.0,Not rated,0,Fast Food
18451571,Amritsari Naan,1,New Delhi,Pitampura,77.141747,28.712165,North Indian,200,No,No,No,1,0.0,Not rated,0,North Indian
18359282,Chinese Tadka,1,New Delhi,Pitampura,77.1426944,28.7064856,Chinese,250,No,No,No,1,0.0,Not rated,0,Chinese
18361222,Dinesh Meat Wala,1,New Delhi,Pitampura,77.1437283,28.7100972,Mughlai,400,No,No,No,1,0.0,Not rated,0,Mughlai
18358182,Jeet Pizza,1,New Delhi,Pitampura,77.1416255,28.7122306,"Pizza, Fast Food",200,No,Yes,No,1,0.0,Not rated,3,Pizza
18361223,New South Indian & Chinese Foods,1,New Delhi,Pitampura,77.1406183,28.7129394,"South Indian, Chinese",200,No,No,No,1,0.0,Not rated,2,South Indian
18451573,Niti Shake & Ice Cream Hub,1,New Delhi,Pitampura,77.1401987,28.7132994,"Desserts, Beverages",200,No,No,No,1,0.0,Not rated,2,Desserts
18396396,Yumbuns,1,New Delhi,Pitampura,77.1402024,28.7132876,Fast Food,200,No,No,No,1,0.0,Not rated,1,Fast Food
18352220,Chocolacious by WedCraft,1,New Delhi,Prashant Vihar,77.1345845,28.7154778,"Bakery, Desserts",300,No,No,No,1,0.0,Not rated,0,Bakery
18359300,Frontier,1,New Delhi,Prashant Vihar,77.1340901,28.7143111,Bakery,200,No,No,No,1,0.0,Not rated,0,Bakery
18445759,Gopal Ji Rasoi Wala,1,New Delhi,Prashant Vihar,77.1337829,28.7101555,North Indian,200,No,No,No,1,0.0,Not rated,2,North Indian
18435210,Kanuchawala,1,New Delhi,Prashant Vihar,77.1371188,28.7132323,"North Indian, Chinese",400,No,No,No,1,0.0,Not rated,0,North Indian
18430914,Keventers,1,New Delhi,Prashant Vihar,77.1362474,28.7124595,Beverages,400,No,No,No,1,0.0,Not rated,3,Beverages
18216703,Muncheezz,1,New Delhi,Prashant Vihar,77.1375957,28.7124101,Chinese,300,No,No,No,1,0.0,Not rated,0,Chinese
18359285,Shaketastic,1,New Delhi,Prashant Vihar,77.1343223,28.7155806,Beverages,250,No,No,No,1,0.0,Not rated,0,Beverages
18359289,Sree Krishna Udupi,1,New Delhi,Prashant Vihar,77.1350789,28.7153016,"South Indian, North Indian",250,No,No,No,1,0.0,Not rated,1,South Indian
18462589,Baskin Robbins,1,New Delhi,Preet Vihar,77.294171,28.642713,Ice Cream,300,No,Yes,No,1,0.0,Not rated,1,Ice Cream
18336474,Chai Garam,1,New Delhi,Preet Vihar,77.2963039,28.642748,"Tea, Beverages, Fast Food",300,No,No,No,1,0.0,Not rated,2,Tea
18336477,Chilli Tadka,1,New Delhi,Preet Vihar,77.2959276,28.6425644,North Indian,450,No,No,No,1,0.0,Not rated,3,North Indian
18382047,Colours of Biryani,1,New Delhi,Preet Vihar,0.0,0.0,Mughlai,400,No,No,No,1,0.0,Not rated,0,Mughlai
18441566,Fc Katyal,1,New Delhi,Preet Vihar,77.2959775,28.6424671,Chinese,250,No,No,No,1,0.0,Not rated,0,Chinese
18441669,Food State,1,New Delhi,Preet Vihar,77.2943559,28.6405983,North Indian,300,No,No,No,1,0.0,Not rated,0,North Indian
18396358,Giani,1,New Delhi,Preet Vihar,77.2963876,28.6427625,"Ice Cream, Desserts",400,No,No,No,1,0.0,Not rated,1,Ice Cream
6248,Gupta Eating Corner,1,New Delhi,Preet Vihar,77.2942644,28.6394682,North Indian,200,No,No,No,1,0.0,Not rated,2,North Indian
308832,Hot 'N' Cool,1,New Delhi,Preet Vihar,77.2909535,28.6342767,"Fast Food, Italian",200,No,No,No,1,0.0,Not rated,0,Fast Food
18421030,Hot Joint Fast Food,1,New Delhi,Preet Vihar,77.2885921,28.6378195,Chinese,300,No,No,No,1,0.0,Not rated,0,Chinese
18378016,Murliwala Bakers,1,New Delhi,Preet Vihar,77.2907846,28.640916,"Fast Food, Bakery",300,No,No,No,1,0.0,Not rated,0,Fast Food
310889,New Garden Hut,1,New Delhi,Preet Vihar,77.2941345,28.6401732,"Chinese, Fast Food",300,No,No,No,1,0.0,Not rated,0,Chinese
308837,Perfect Party Chef,1,New Delhi,Preet Vihar,77.2910726,28.634274,"Fast Food, Chinese",200,No,No,No,1,0.0,Not rated,1,Fast Food
18441685,R.S. Chinese Food,1,New Delhi,Preet Vihar,77.2909771,28.6342674,Fast Food,250,No,No,No,1,0.0,Not rated,0,Fast Food
6249,Rama Fast Food,1,New Delhi,Preet Vihar,77.2945991,28.6398152,North Indian,150,No,No,No,1,0.0,Not rated,0,North Indian
312860,Shanghai Chinese Food,1,New Delhi,Preet Vihar,77.2957374,28.6393314,Chinese,400,No,No,No,1,0.0,Not rated,1,Chinese
18378023,Teens Cafe Fast Food,1,New Delhi,Preet Vihar,77.2959899,28.6428518,Chinese,200,No,No,No,1,0.0,Not rated,0,Chinese
18107855,The Tandoor Hut,1,New Delhi,Preet Vihar,77.296024,28.6425454,"North Indian, Mughlai",600,No,No,No,2,0.0,Not rated,2,North Indian
18396955,The Taste of Tandoor,1,New Delhi,Preet Vihar,77.2909616,28.634305,North Indian,300,No,No,No,1,0.0,Not rated,0,North Indian
18415386,Aqua Grill - Pride Plaza Hotel,1,New Delhi,"Pride Plaza Hotel, Aerocity",77.12289,28.552732,"Continental, North Indian",3000,No,No,No,4,0.0,Not rated,0,Continental
18397621,Mr. Confectioner - Pride Plaza Hotel,1,New Delhi,"Pride Plaza Hotel, Aerocity",77.122934,28.552711,Bakery,500,No,No,No,2,0.0,Not rated,0,Bakery
18421038,Cafe Coffee Day,1,New Delhi,Qutab Institutional Area,77.181133,28.537381,Cafe,450,No,No,No,1,0.0,Not rated,0,Cafe
18412894,Cake Walk,1,New Delhi,Qutab Institutional Area,77.1855515,28.5408514,"Bakery, Fast Food",100,No,No,No,1,0.0,Not rated,0,Bakery
18312463,Chhotu Restaurant,1,New Delhi,Qutab Institutional Area,77.186376,28.5424845,North Indian,350,No,No,No,1,0.0,Not rated,0,North Indian
18332442,Dabbba Wala Home Away,1,New Delhi,Qutab Institutional Area,77.182736,28.539589,North Indian,550,No,No,No,2,0.0,Not rated,1,North Indian
18345771,Foodieholic,1,New Delhi,Qutab Institutional Area,77.18569312,28.54150757,"Chinese, North Indian, South Indian",200,No,No,No,1,0.0,Not rated,0,Chinese
18414497,Fourteen Eleven Tea Cafe,1,New Delhi,Qutab Institutional Area,77.1852381,28.5419777,Fast Food,150,No,No,No,1,0.0,Not rated,1,Fast Food
18355275,Hungry Folks Food Corner,1,New Delhi,Qutab Institutional Area,77.1857394,28.5416196,"Fast Food, North Indian, Chinese",600,No,No,No,2,0.0,Not rated,3,Fast Food
18398593,Hungry Folks,1,New Delhi,Qutab Institutional Area,0.0,0.0,"North Indian, Chinese",500,No,No,No,2,0.0,Not rated,0,North Indian
